x,y,cell_id,postcode,county,town,suburb,road,box_1,box_2,box_3,box_4
-2.2295684,53.4465948,-6.974744550641737e+18,M14 7RF,Greater Manchester,Unknown,Fallowfield,Whitmore Road,53.4465216,53.4465859,-2.2295983,-2.2294807
-2.2265333,53.4421063,-3.470580177202414e+17,M14 6ED,Greater Manchester,Unknown,Fallowfield,Carrington Road,53.4422992,53.4423771,-2.2267664,-2.2266138
-2.2266866,53.4708692,5.133000678134042e+18,M13 9UJ,Greater Manchester,Unknown,Chorlton-on-Medlock,Wadeson Road,53.4699669,53.471277,-2.2267725,-2.2241633
-2.2250135,53.4394127,6.956106475651309e+18,M14 6BL,Greater Manchester,Unknown,Fallowfield,Wellington Road,53.4381989,53.4404505,-2.2289638,-2.2250534
-2.2221202,53.4618893,-6.140344953360877e+18,M13 0EB,Greater Manchester,Unknown,Ardwick,Corn Close,53.4617367,53.4619854,-2.2219529,-2.2213959
-2.2205161,53.4430165,-6.412039205203809e+18,M14 6JP,Greater Manchester,Unknown,Fallowfield,Wilbraham Road,53.4429349,53.4431026,-2.2204962,-2.2202122
-2.2209037,53.5176199,-7.799799895522178e+18,M9 8GU,Greater Manchester,Unknown,Blackley,Unknown,53.5170554,53.5180047,-2.2206098,-2.2195226
-2.2190893,53.4582995,-3.2694197263981184e+18,M14 5BY,Greater Manchester,Unknown,Ardwick,Anson Road,53.4580432,53.4584377,-2.2192337,-2.2187744
-2.2160408,53.4511143,1.2314211325062684e+18,M14 5JZ,Greater Manchester,Unknown,Rusholme,Norman Road,53.4498393,53.4512446,-2.2207543,-2.2151471
-2.2162969,53.5014492,6.030826175919141e+18,M40 8NN,Greater Manchester,Unknown,Collyhurst,Signal Drive,53.5013632,53.5018366,-2.2167805,-2.2117651
-2.2145985,53.4637008,-6.028308648257648e+18,M13 9GU,Greater Manchester,Unknown,Ardwick,Markfield Avenue,53.4623236,53.464195,-2.2163452,-2.2112198
-2.2131825,53.4816803,-5.268917866450586e+18,M4 7FA,Greater Manchester,Unknown,Beswick,Taunton Street,53.4814499,53.4817053,-2.2133479,-2.2126784
-2.2116622,53.4789864,5.385255296040156e+18,M12 6NR,Greater Manchester,Unknown,Beswick,Bevan Close,53.4789789,53.4791463,-2.2116672,-2.2113137
-2.2117025,53.487076,2.6056673753434926e+18,M40 7DG,Greater Manchester,Unknown,Beswick,Tinsley Close,53.4871473,53.4873545,-2.2118035,-2.2109827
-2.2117339,53.4933678,3.188715213368973e+18,M40 8DL,Greater Manchester,Unknown,Collyhurst,Bednal Avenue,53.4926777,53.4934626,-2.2124484,-2.2116203
-2.2071551,53.4816909,2.2959934981453169e+18,M12 6PR,Greater Manchester,Unknown,Beswick,Purslow Close,53.4817093,53.482511,-2.2113615,-2.2066441
-2.2055482,53.4610202,-3.6169649042329856e+18,M12 4PS,Greater Manchester,Unknown,Longsight,Alldis Close,53.4608955,53.4611049,-2.2056141,-2.2052602
-2.2056177,53.4754016,-1.4084098258371054e+18,M11 3UA,Greater Manchester,Unknown,Beswick,Unknown,53.4749382,53.4756147,-2.2059518,-2.2006018
-2.2041846,53.4906844,4.178918673944051e+18,M40 7BL,Greater Manchester,Unknown,Beswick,Hulme Hall Lane,53.4907285,53.4908285,-2.2041287,-2.2040287
-2.2027761,53.5113602,2.063815335869784e+18,M9 4WR,Greater Manchester,Unknown,Harpurhey,Ashley Lane,53.509322,53.5134747,-2.2042276,-2.2003969
-2.196878,53.5401329,2.2461082113022776e+18,M24 1JX,Greater Manchester,Middleton,Unknown,Beech Walk,53.5399021,53.5399225,-2.198723,-2.1963025
-2.1969783,53.5617048,-2.575650864462136e+18,M24 6EG,Greater Manchester,Middleton,Unknown,Furness Road,53.559397,53.5629311,-2.1989839,-2.1967431
-2.1936631,53.4969939,7.787349030925238e+18,M40 2TU,Greater Manchester,Unknown,Newton Heath,Unknown,53.4916159,53.498205,-2.1950492,-2.1860754
-2.1937041,53.5059822,9.133691633286317e+18,M40 5WX,Greater Manchester,Unknown,Moston,Whitehill Drive,53.5057879,53.5066193,-2.1934319,-2.1919826
-2.1937492,53.5158694,-3.919496110430128e+18,M40 9PQ,Greater Manchester,Unknown,Moston,Hillside Close,53.5159958,53.5166122,-2.1947807,-2.1932499
-2.1938396,53.5356437,-1.919969268158085e+18,M24 1PX,Greater Manchester,Middleton,Unknown,Boardman Fold Close,53.5355827,53.5358586,-2.1943582,-2.1930987
-2.1905555,53.4763255,8.288073663673711e+18,M11 2AY,Greater Manchester,Unknown,Beswick,Winslow Street,53.4761203,53.476346,-2.1915132,-2.1904488
-2.1892531,53.5221685,7.552202882406466e+18,M9 7DD,Greater Manchester,Unknown,Moston,Belthorne Avenue,53.5221155,53.5224611,-2.1905568,-2.1899817
-2.1861142,53.4943093,-7.53885978287862e+18,M40 2UG,Greater Manchester,Unknown,Newton Heath,Crayford Road,53.4941598,53.495951,-2.1877594,-2.1856104
-2.1861221,53.496107,-6.089087089295665e+18,M40 2UY,Greater Manchester,Unknown,Newton Heath,Unknown,53.4944639,53.4968822,-2.1892829,-2.1836339
-2.1845835,53.4889187,-6.487471738914523e+18,M11 4BP,Greater Manchester,Unknown,Newton Heath,Hartington Drive,53.4874537,53.4886263,-2.1850343,-2.1807941
-2.1847282,53.5221756,3.0092612388882975e+18,M9 7BB,Greater Manchester,Unknown,Harpurhey,Charlestown Road,53.5224999,53.5225999,-2.1841297,-2.1840297
-2.1847321,53.5230744,-6.579305126827246e+18,M9 7GA,Greater Manchester,Unknown,New Moston,Rushway Avenue,53.5229263,53.5237002,-2.1855872,-2.1837568
-2.1832938,53.5392557,-7.263968600269267e+18,M24 1UG,Greater Manchester,Middleton,Unknown,Kingsway,53.5390945,53.5391945,-2.1831153,-2.1830153
-2.1815654,53.4880245,-8.116002606184394e+18,M11 4BP,Greater Manchester,Unknown,Newton Heath,Hartington Drive,53.4874537,53.4886263,-2.1850343,-2.1807941
-2.1800927,53.4961163,-2.0183347863414415e+18,M40 2SD,Greater Manchester,Unknown,Newton Heath,Seabrook Road,53.4950645,53.4969065,-2.1815482,-2.1765734
-2.1802989,53.5446533,-2.0556551219855184e+17,M24 2SP,Greater Manchester,Middleton,Unknown,Sedgley Close,53.544671,53.5450089,-2.1811122,-2.1796424
-2.1770779,53.4961208,-7.678520938756332e+18,M40 2RQ,Greater Manchester,Unknown,Newton Heath,Ludgate Road,53.4946522,53.4964454,-2.1801705,-2.1758572
-2.1771567,53.5149963,3.295309414978844e+17,M40 0DG,Greater Manchester,Unknown,New Moston,Woodstock Road,53.5144852,53.5151693,-2.1786361,-2.1760187
-2.1772695,53.5419613,-4.240567724640756e+18,M24 2AQ,Greater Manchester,Middleton,Unknown,Phyllis Street,53.5421209,53.5424713,-2.1782392,-2.1773786
-2.1772958,53.5482531,-1.1514700620665204e+18,M24 2FG,Greater Manchester,Middleton,Stanycliffe,Larchview Road,53.5481388,53.5485239,-2.1782867,-2.1750251
-2.175578,53.4979207,3.763752968794817e+18,M40 1NG,Greater Manchester,Unknown,Newton Heath,Workesleigh Street,53.497769,53.4982127,-2.175556,-2.1752279
-2.1756264,53.5096055,-5.665116640115321e+18,M40 3NE,Greater Manchester,Unknown,New Moston,The Fairway,53.5082251,53.517685,-2.1805813,-2.1721322
-2.1756599,53.5176951,6.94776425930179e+18,M40 0DP,Greater Manchester,Unknown,New Moston,Teddington Road,53.5155296,53.5178636,-2.1790864,-2.1756889
-2.1756636,53.5185939,6.959506221097678e+18,M40 0EW,Greater Manchester,Unknown,New Moston,Nuthurst Road,53.5179116,53.5210134,-2.1779835,-2.1751484
-2.1757605,53.5419635,-8.729316455584638e+18,M24 2AW,Greater Manchester,Middleton,Unknown,Glen Grove,53.5415471,53.5423058,-2.1767885,-2.1754152
-2.1741554,53.5185961,4.3303934758434785e+18,M40 0FN,Greater Manchester,Unknown,New Moston,Enstone Drive,53.5186632,53.5197859,-2.174542,-2.173571
-2.1726363,53.5159018,-2.9762010289291494e+18,M40 3NE,Greater Manchester,Unknown,New Moston,The Fairway,53.5082251,53.517685,-2.1805813,-2.1721322
-2.1709978,53.4835458,-4.3325645242192067e+18,M11 4PS,Greater Manchester,Unknown,Unknown,Seymour Road South,53.4813841,53.4858742,-2.1719309,-2.1698388
-2.1710014,53.4844447,-1.2056422737399237e+18,M43 6JS,Greater Manchester,Droylsden,Unknown,Edge Lane,53.4826947,53.4855959,-2.1712607,-2.1678533
-2.1710557,53.4979272,6.611183134451832e+18,M40 1GB,Greater Manchester,Unknown,Newton Heath,Mabel Street,53.4966453,53.497783,-2.1731412,-2.1706828
-2.1711318,53.5168028,-7.75029672545257e+18,M40 3WH,Greater Manchester,Unknown,New Moston,Greenways,53.5162707,53.516906,-2.1725135,-2.1716345
-2.1696597,53.5257933,-3.992510636927253e+18,OL9 9PD,Greater Manchester,Failsworth,Nimble Nook,Welbeck Avenue,53.5239256,53.5263615,-2.1699445,-2.1682401
-2.1681477,53.5248966,-7.98691396871459e+18,OL9 9PG,Greater Manchester,Failsworth,Nimble Nook,Tudor Avenue,53.524276,53.525925,-2.1690324,-2.1667253
-2.1682155,53.5419744,4.237896753817658e+17,OL9 9US,Greater Manchester,Oldham,Nimble Nook,Poppy Close,53.542047,53.5424996,-2.1678862,-2.1665259
-2.1665828,53.5105173,-1.1971519223767104e+18,M35 0DZ,Greater Manchester,Failsworth,Holt Lane End,Dalton Street,53.5102676,53.5112119,-2.1673049,-2.1649243
-2.1667383,53.550066,4.021433439858792e+18,OL9 0NU,Greater Manchester,Oldham,Chadderton Fold,Sands Avenue,53.550101,53.5502125,-2.166756,-2.1665962
-2.165033,53.4997334,-2.8340315446482673e+18,M35 0TG,Greater Manchester,Failsworth,Holt Lane End,Gail Close,53.4995393,53.4999814,-2.1655776,-2.1649501
-2.1652045,53.5437763,-8.708324851592388e+18,OL9 9UP,Greater Manchester,Oldham,Nimble Nook,Aspenwood Drive,53.5437215,53.5438129,-2.1656524,-2.1653435
-2.165208,53.5446751,-7.918534769646488e+18,OL9 9TP,Greater Manchester,Oldham,Nimble Nook,Elderwood,53.5443986,53.5451743,-2.1652826,-2.1649895
-2.1635567,53.507825,-6.599038000175396e+18,M35 0HG,Greater Manchester,Failsworth,Holt Lane End,Lea Court,53.507532,53.5076566,-2.1639092,-2.1633735
-2.1636052,53.5204087,1.9736624181745403e+18,M40 3RY,Greater Manchester,Failsworth,Holt Lane End,Parkleigh Drive,53.5194634,53.5207882,-2.1641928,-2.1618917
-2.1620454,53.5069282,5.669854917767368e+18,M35 0FP,Greater Manchester,Failsworth,Holt Lane End,Albion Street,53.5062096,53.5072369,-2.1630992,-2.1616398
-2.162121,53.5267026,2.046283215123692e+18,OL9 9PU,Greater Manchester,Failsworth,Nimble Nook,Edgeware Road,53.5260487,53.5268013,-2.1630624,-2.1619466
-2.162207,53.5491734,-5.922694605797788e+18,OL9 0LD,Greater Manchester,Chadderton,Chadderton Fold,Middleton Road,53.5496229,53.5497229,-2.1625736,-2.1624736
-2.1590097,53.5015393,-3.9014547847764977e+18,M35 0NG,Greater Manchester,Failsworth,Holt Lane End,Dorset Road,53.5010214,53.5012037,-2.1596987,-2.158268
-2.1591007,53.5258078,4.860651132169777e+18,OL9 8AT,Greater Manchester,Failsworth,Nimble Nook,Ryecroft Close,53.5253483,53.525886,-2.1591696,-2.1589036
-2.1591818,53.5473798,-4.04684429594244e+18,OL9 9UX,Greater Manchester,Oldham,Nimble Nook,Ridgewood Avenue,53.5460665,53.5475929,-2.1635082,-2.1585881
-2.1591987,53.5518739,7.283052219469457e+18,OL9 0RB,Greater Manchester,Chadderton,Chadderton Fold,Rydal Avenue,53.5514407,53.553576,-2.1634024,-2.1558995
-2.1575355,53.5105296,-5.012662932132445e+18,M35 9DQ,Greater Manchester,Failsworth,Holt Lane End,Oldham Road,53.511123,53.511223,-2.1570428,-2.1569428
-2.157599,53.5276075,-5.12352834343012e+18,OL9 8AJ,Greater Manchester,Failsworth,Nimble Nook,Argyll Road,53.527548,53.5291557,-2.158046,-2.1542519
-2.1576927,53.5527748,-4.393600487881516e+17,OL9 0QU,Greater Manchester,Chadderton,Chadderton Fold,Totnes Avenue,53.5517276,53.5528709,-2.1577047,-2.1576912
-2.1546083,53.5348021,-3.648094755871683e+18,OL9 9QR,Greater Manchester,Oldham,Nimble Nook,Foxdenton Lane,53.5327787,53.5347071,-2.1567401,-2.1532141
-2.1530865,53.5312087,3.6854397752068685e+17,OL9 8AP,Greater Manchester,Failsworth,Nimble Nook,Broadway,53.5306759,53.5311096,-2.1538731,-2.1530706
-2.1515137,53.5132339,8.768339823694182e+18,M35 9DW,Greater Manchester,Failsworth,Holt Lane End,Grafton Street,53.5130397,53.5132095,-2.1532712,-2.1504337
-2.1501266,53.5473915,-2.0639226061771927e+18,OL9 9SP,Greater Manchester,Chadderton,Chadderton Fold,Pine Street,53.5470737,53.5472754,-2.1502248,-2.1501016
-2.1501362,53.550088,-6.12286800970599e+18,OL9 0LY,Greater Manchester,Chadderton,Chadderton Fold,Challum Drive,53.5499631,53.5516473,-2.1515865,-2.1493468
-2.1501489,53.5536833,1.5562988385997125e+18,OL9 0AT,Greater Manchester,Chadderton,Chadderton Fold,Cathedral Road,53.5528749,53.5557238,-2.1558754,-2.1464259
-2.1485386,53.5249226,3.063892911020819e+18,OL9 8HP,Greater Manchester,Failsworth,Butler Green,Turf Lane,53.5251746,53.5252746,-2.1481195,-2.1480195
-2.1485449,53.5267203,-2.706921735540807e+18,OL9 8JQ,Greater Manchester,Failsworth,Butler Green,Regatta Close,53.5268312,53.5270744,-2.1490296,-2.1481837
-2.1485544,53.5294168,-4.753390078465505e+18,OL9 8LN,Greater Manchester,Failsworth,Butler Green,Scholes Street,53.5293761,53.530815,-2.1488412,-2.1461064
-2.148567,53.5330121,7.128444599831624e+18,OL9 8PA,Greater Manchester,Chadderton,Nimble Nook,Ravenside Park,53.5328889,53.5331285,-2.1496207,-2.1483146
-2.1469773,53.5096443,-4.887534697343898e+18,M35 9HH,Greater Manchester,Failsworth,Holt Lane End,Ashton Road East,53.5084277,53.5107215,-2.1511967,-2.1387028
-2.1471332,53.5545859,7.74960151165287e+17,OL9 0BE,Greater Manchester,Chadderton,Unknown,Taunton Road,53.5526645,53.5553542,-2.1487648,-2.1456212
-2.1455466,53.532117,2.1935028555396173e+18,OL9 8BP,Greater Manchester,Chadderton,Butler Green,Fields New Road,53.5314959,53.5315959,-2.1462708,-2.1461708
-2.14563,53.5563854,1.5642001920025905e+18,OL1 2QY,Greater Manchester,Chadderton,Unknown,Birch Avenue,53.5558821,53.5573721,-2.1489252,-2.1424537
-2.1457507,53.5914396,-5.451384166976878e+18,OL11 2EB,Greater Manchester,Milnrow,Unknown,Gerrard Street,53.5909159,53.5914954,-2.1480931,-2.1450247
-2.1440807,53.5447024,-1.4412265867964367e+18,OL9 0HF,Greater Manchester,Chadderton,Nimble Nook,Dalton Street,53.5430535,53.5457551,-2.1445188,-2.1426782
-2.1440838,53.5456013,2.416711621766285e+18,OL9 0HF,Greater Manchester,Chadderton,Busk,Middleton Road,53.5456107,53.5457107,-2.1441009,-2.1440009
-2.1441113,53.5536907,-6.685093648943786e+18,OL9 0AN,Greater Manchester,Chadderton,Holden Fold,Parkway,53.5533072,53.5534867,-2.1451015,-2.144205
-2.1410206,53.5321224,5.945797252066012e+18,OL9 7QA,Greater Manchester,Chadderton,Butler Green,Block Lane,53.5317898,53.5318898,-2.1410517,-2.1409517
-2.1410236,53.5330212,8.100550613263288e+18,OL9 7BP,Greater Manchester,Chadderton,Butler Green,Attock Close,53.5327374,53.5331777,-2.1412181,-2.1410655
-2.1410895,53.5527955,7.013538448493597e+18,OL9 0EL,Greater Manchester,Chadderton,Holden Fold,Broadway,53.5512549,53.5537386,-2.1424291,-2.1409008
-2.1412545,53.602231,3.793756646138624e+18,OL16 4TY,Greater Manchester,Milnrow,Lower Place,Sedgley Avenue,53.6005051,53.6023132,-2.1439625,-2.1394349
-2.1395031,53.5294277,7.52473189062632e+18,OL9 7HJ,Greater Manchester,Failsworth,Butler Green,Derby Street,53.5267867,53.5301313,-2.1430606,-2.1389407
-2.1396097,53.5617856,1.068352521522536e+18,OL2 5EN,Greater Manchester,Chadderton,Haggate,Hamilton Avenue,53.5614426,53.5622543,-2.1389556,-2.1381823
-2.138056,53.5483049,-2.439029639091727e+18,OL9 0DJ,Greater Manchester,Chadderton,Busk,Fir Grove,53.5481778,53.5484791,-2.1386139,-2.1380585
-2.1381352,53.5725733,-9.147667224104892e+18,OL2 5UZ,Greater Manchester,Oldham,Oozewood,Tandlewood Park,53.5719934,53.5759407,-2.14017,-2.1364118
-2.1365439,53.5474078,3.812010652686176e+18,OL9 0DG,Greater Manchester,Chadderton,Busk,Victoria Street,53.5473814,53.5474814,-2.1364702,-2.1363702
-2.1365642,53.5536996,-6.642626447964965e+18,OL1 2AJ,Greater Manchester,Chadderton,Holden Fold,Unknown,53.553321,53.5541601,-2.1365674,-2.1354887
-2.1351208,53.5743744,2.8876629916414346e+18,OL2 5XZ,Greater Manchester,Oldham,Oozewood,Kensington Avenue,53.5741096,53.5758689,-2.1356568,-2.1308142
-2.133517,53.5447147,2.4947960068004895e+18,OL9 6LG,Greater Manchester,Chadderton,Busk,Prospect Road,53.5440247,53.545877,-2.1343094,-2.1286579
-2.1335737,53.5626913,-3.9381812623536256e+18,OL2 5NA,Greater Manchester,Royton,Haggate,Middleton Road,53.5626192,53.5627192,-2.1345263,-2.1344263
-2.1319072,53.5123584,-1.7442234302860393e+18,OL8 3PD,Greater Manchester,Oldham,Lime Side,Laburnum Road,53.5108876,53.5127264,-2.1323711,-2.1307181
-2.1321005,53.5743778,8.072158152820798e+18,OL2 5SD,Greater Manchester,Oldham,Oozewood,Queensgate Drive,53.5733309,53.5751416,-2.1321243,-2.1315327
-2.1321623,53.5941519,-9.159880951948464e+18,OL16 4PY,Greater Manchester,Milnrow,Balderstone,New Broad Lane,53.5940098,53.5941098,-2.1322085,-2.1321085
-2.130449,53.5285391,6.077443673542449e+18,OL8 4LS,Greater Manchester,Failsworth,The Coppice,Wellington Road,53.5281553,53.5314156,-2.1312749,-2.1267362
-2.1304988,53.5447181,8.447255046293498e+18,OL9 6LX,Greater Manchester,Chadderton,Busk,Sylvan Street,53.5446231,53.545466,-2.1326028,-2.1302317
-2.1305016,53.5456169,4.483614150500628e+18,OL9 6LS,Greater Manchester,Chadderton,Busk,Ashley Street,53.5454359,53.5463218,-2.1317495,-2.1293473
-2.1305044,53.5465157,-1.636200878648439e+18,OL9 6QE,Greater Manchester,Chadderton,Busk,Osborne Street,53.546134,53.546871,-2.1307118,-2.1287254
-2.1305543,53.5626947,-7.295624502525e+18,OL2 5LU,Greater Manchester,Royton,Royley,Hindle Drive,53.5615291,53.5629247,-2.1321671,-2.1297665
-2.1290199,53.5546068,-3.749615748348357e+17,OL1 2PA,Greater Manchester,Royton,Holden Fold,Furtherwood Road,53.5545799,53.5557735,-2.1297303,-2.1271026
-2.1275402,53.5644956,2.1654119236832684e+18,OL2 5JN,Greater Manchester,Royton,Royley,John Street,53.5641619,53.5645093,-2.1286532,-2.127299
-2.1275646,53.572585,3.543043739388137e+18,OL2 5SX,Greater Manchester,Royton,Oozewood,Unknown,53.5717182,53.5729995,-2.1277894,-2.1268045
-2.1259876,53.5501159,1.8342787535700795e+18,OL1 2PJ,Greater Manchester,Royton,Coldhurst,Sherwood Street,53.5489106,53.5506774,-2.1273719,-2.124392
-2.1260411,53.5680925,-1.9880619702637028e+18,OL2 5RB,Greater Manchester,Royton,Cowlishaw,Rochdale Lane,53.5685609,53.5686609,-2.1260137,-2.1259137
-2.1244757,53.5492187,-5.409510117731484e+18,OL1 2PJ,Greater Manchester,Royton,Coldhurst,Sherwood Street,53.5489106,53.5506774,-2.1273719,-2.124392
-2.124555,53.5761835,-8.827307524427134e+18,OL2 6SZ,Greater Manchester,Oldham,Shaw and Crompton,Thirlmere Grove,53.5757035,53.5770906,-2.1247919,-2.1238381
-2.1229273,53.5357378,1.4018049053286664e+18,OL8 1UA,Greater Manchester,Chadderton,The Coppice,Ross Street,53.5358274,53.5364465,-2.1236075,-2.1228682
-2.1229925,53.5582085,5.05121046458471e+18,OL2 5FH,Greater Manchester,Royton,Royley,Windmill Close,53.5580531,53.5586707,-2.1237869,-2.1225649
-2.1199046,53.5339432,8.353585628205409e+18,OL8 1RY,Greater Manchester,Chadderton,The Coppice,Chelmsford Street,53.5342199,53.5362622,-2.122032,-2.1199656
-2.1184764,53.5627073,-1.5041883008010427e+18,OL2 6HA,Greater Manchester,Royton,Royley,Turf Close,53.562442,53.5633074,-2.1186916,-2.1171784
-2.1154275,53.5519243,7.576684901427371e+18,OL1 2UE,Greater Manchester,Royton,Coldhurst,Shadowbrook Close,53.5515839,53.5520434,-2.1169514,-2.1152636
-2.1095507,53.613949,-5.983034025055948e+18,OL16 3UL,Greater Manchester,Milnrow,Lady House,Pearson Close,53.6139401,53.6143598,-2.110349,-2.1092869
-2.244609,53.4438684,3.981583439809136e+18,M14 7ES,Greater Manchester,Unknown,Moss Side,Princess Road,53.443857,53.4439242,-2.2448182,-2.244631
-2.1003958,53.578004,6.689885593336193e+18,OL2 7JG,Greater Manchester,Shaw,Cowlishaw,Manor Road,53.5772935,53.5791444,-2.1017815,-2.100303
-2.1004193,53.5878911,7.736720771553565e+18,OL2 7RR,Greater Manchester,Shaw,Wood End,Sackville Close,53.5872661,53.5875335,-2.100996,-2.1007459
-2.0958548,53.5735135,8.484601161584853e+18,OL2 8RS,Greater Manchester,Shaw,Shaw Side,Laburnum Avenue,53.573594,53.5738531,-2.0971689,-2.0953534
-2.2400569,53.4375856,6.757535819026677e+18,M20 1PB,Greater Manchester,Unknown,West Didsbury,Rudheath Avenue,53.4367391,53.438906,-2.2418967,-2.2392856
-2.2357653,53.4780424,8.453583759294171e+18,M1 3HF,Greater Manchester,Unknown,City Centre,Richmond Street,53.4778987,53.4779987,-2.2358589,-2.2357589
-2.2325796,53.446589,6.372824767379344e+18,M14 7AR,Greater Manchester,Unknown,Fallowfield,Bucklow Avenue,53.4468259,53.446895,-2.232385,-2.2322689
-2.0867258,53.5402637,1.3145753888267845e+18,OL4 1LZ,Greater Manchester,Oldham,Moorhey,Eric Street,53.5401053,53.5422932,-2.0904423,-2.0863776
-2.231035,53.4394012,-1.8155314539468657e+18,M14 6AX,Greater Manchester,Unknown,Withington,Victoria Road,53.4371815,53.440747,-2.2349594,-2.2233451
-2.2310545,53.4429965,-6.324197541620139e+18,M14 6EF,Greater Manchester,Unknown,Fallowfield,Whitebrook Road,53.4428854,53.4429671,-2.2311969,-2.2310442
-2.2266003,53.4546901,2.486470429721272e+18,M14 5UJ,Greater Manchester,Unknown,Fallowfield,Viscount Street,53.4526524,53.4549138,-2.2267892,-2.226366
-2.2595544,53.4258597,-8.090955608716757e+18,M21 7QP,Greater Manchester,Unknown,West Didsbury,Derwent Avenue,53.4244009,53.4258244,-2.2607303,-2.2587768
-2.2236027,53.4573923,-8.917926015214285e+18,M14 5RR,Greater Manchester,Unknown,Ardwick,Oxford Place,53.4574626,53.457685,-2.2240489,-2.2227418
-2.2221014,53.458294,-3.4595839734091085e+18,M14 5RR,Greater Manchester,Unknown,Ardwick,Oxford Place,53.4574626,53.457685,-2.2240489,-2.2227418
-2.2206327,53.4654875,6.837270975489798e+18,M13 9ER,Greater Manchester,Unknown,Ardwick,Aspull Walk,53.4654158,53.465569,-2.2209015,-2.2192922
-2.2190523,53.4511088,-2.2449579313149793e+18,M14 5HD,Greater Manchester,Unknown,Fallowfield,Stanley Avenue,53.4512444,53.452277,-2.2202484,-2.2193108
